Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
NE GRAND AVE / NE WASCO ST,23-902920,Property,Lloyd,1/21/2023,1715,Larceny Offenses,Theft From Motor Vehicle,45.532220583,-122.660647494,7648487,687538,2/2/2023,1
NE HALSEY ST / NE 47TH AVE,23-50943,Property,Rose City Park,2/24/2023,1417,Motor Vehicle Theft,Motor Vehicle Theft,45.533761309,-122.614988486,7660198,687790,2/24/2023,1
NE HALSEY ST / NE 84TH AVE,23-51103,Property,Madison South,2/24/2023,2132,Vandalism,Vandalism,45.533572293,-122.576455286,7670067,687465,2/24/2023,1
NE HALSEY ST / NE 84TH AVE,23-51681,Property,Madison South,2/25/2023,1653,Larceny Offenses,Theft From Motor Vehicle,45.533572293,-122.576455286,7670067,687465,2/25/2023,1
NE HALSEY ST / NE 117TH AVE,23-34546,Property,Hazelwood,2/6/2023,1804,Motor Vehicle Theft,Motor Vehicle Theft,45.533527146,-122.542690473,7678716,687228,2/6/2023,1
NE HALSEY ST / NE 148TH AVE,23-9661,Society,Wilkes,1/11/2023,0435,Weapon Law Violations,Weapons Law Violations,45.533681905,-122.509007315,7687346,687068,1/11/2023,1
NE HANCOCK ST / NE 9TH AVE,23-901842,Property,Irvington,1/23/2023,1200,Vandalism,Vandalism,45.536484116,-122.656562189,7649575,689064,1/24/2023,1
NE HANCOCK ST / NE 16TH AVE,23-800561,Property,Irvington,2/11/2023,1200,Larceny Offenses,Theft From Motor Vehicle,45.536460774,-122.649459879,7651394,689007,2/16/2023,1
NE HANCOCK ST / NE RODNEY AVE,23-11649,Property,Eliot,1/13/2023,0450,Motor Vehicle Theft,Motor Vehicle Theft,45.536508364,-122.664175987,7647625,689125,1/13/2023,1
NE HOLLADAY ST / NE 26TH AVE,23-901092,Property,Kerns,1/13/2023,1930,Vandalism,Vandalism,45.529949335,-122.639356834,7653919,686565,1/13/2023,1
NE HOLLADAY ST / NE 28TH AVE,23-10349,Property,Kerns,1/11/2023,1800,Larceny Offenses,Theft From Motor Vehicle,45.529979666,-122.637136850,7654488,686561,1/11/2023,1
NE HOLMAN ST / NE 9TH AVE,23-902517,Property,Woodlawn,1/30/2023,0625,Vandalism,Vandalism,45.568307825,-122.656103953,7650002,700660,1/30/2023,1
NE HOLMAN ST / NE 42ND AVE,23-42264,Property,Cully,2/15/2023,0100,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.568587441,-122.620407844,7659143,700520,2/15/2023,1
NE HOYT ST / NE 44TH AVE,23-904653,Property,Laurelhurst,2/17/2023,1900,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.527345298,-122.617302263,7659544,685467,2/27/2023,1
NE IRVING ST / NE 7TH AVE,23-22294,Property,Lloyd,1/23/2023,1800,Larceny Offenses,Theft From Motor Vehicle,45.527948284,-122.658626857,7648963,685967,1/24/2023,1
NE IRVING ST / NE 7TH AVE,23-902794,Property,Lloyd,2/2/2023,1500,Vandalism,Vandalism,45.527948284,-122.658626857,7648963,685967,2/2/2023,1
NE IRVING ST / NE 16TH AVE,23-11505,Property,Kerns,1/12/2023,2130,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.527924498,-122.649503612,7651300,685896,1/12/2023,1
NE IRVING ST / NE 99TH AVE,23-901381,Property,Hazelwood,1/16/2023,2200,Vandalism,Vandalism,45.527720700,-122.561955119,7673727,685237,1/17/2023,1
NE KILLINGSWORTH ST / NE 30TH AVE,23-902198,Property,Concordia,1/21/2023,2025,Vandalism,Vandalism,45.562700336,-122.634904881,7655375,698472,1/23/2023,1
NE KILLINGSWORTH ST / NE 35TH AVE,23-902495,Property,Concordia,1/24/2023,1700,Larceny Offenses,All Other Larceny,45.562731697,-122.628625524,7656983,698441,1/29/2023,1
NE KILLINGSWORTH ST / NE CULLY BLVD,23-900406,Property,Cully,1/3/2023,1255,Larceny Offenses,All Other Larceny,45.562716984,-122.594164280,7665806,698205,1/5/2023,1
NE KLICKITAT ST / NE 49TH AVE,23-25951,Property,Rose City Park,1/28/2023,1000,Motor Vehicle Theft,Motor Vehicle Theft,45.546945603,-122.612680142,7660915,692580,1/28/2023,1
NE KLICKITAT ST / NE 57TH AVE,23-900764,Property,Rose City Park,1/3/2023,0000,Larceny Offenses,Theft From Motor Vehicle,45.546910711,-122.604560996,7662994,692513,1/10/2023,1
NE KLICKITAT ST / NE 82ND AVE,23-2361,Society,Madison South,1/3/2023,1440,Prostitution Offenses,Purchasing Prostitution,45.546340116,-122.578773198,7669593,692134,1/3/2023,1
NE KNOTT ST / NE 20TH AVE,23-900615,Property,Irvington,1/7/2023,2130,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.542064472,-122.645283542,7652518,691021,1/8/2023,1
NE MALLORY AVE / NE KILLINGSWORTH ST,23-23523,Property,King,1/25/2023,1806,Vandalism,Vandalism,45.562733075,-122.663684260,7648007,698680,1/25/2023,1
NE MARTIN LUTHER KING JR BLVD / NE BROADWAY,23-34053,Property,Eliot,2/6/2023,0848,Vandalism,Vandalism,45.535079959,-122.661642525,7648260,688587,2/6/2023,1
NE MARTIN LUTHER KING JR BLVD / NE BROADWAY,23-900035,Property,Eliot,1/1/2023,0025,Vandalism,Vandalism,45.535079959,-122.661642525,7648260,688587,1/1/2023,1
NE MARTIN LUTHER KING JR BLVD / NE HASSALO ST,23-902162,Property,Lloyd,1/23/2023,1520,Larceny Offenses,Theft From Motor Vehicle,45.530796593,-122.661670704,7648211,687026,1/23/2023,1
NE MARTIN LUTHER KING JR BLVD / NE HOYT ST,23-901794,Property,Lloyd,1/25/2023,2245,Vandalism,Vandalism,45.527273331,-122.661692690,7648171,685742,1/25/2023,1
NE MARTIN LUTHER KING JR BLVD / NE HOYT ST,23-902275,Property,Lloyd,1/25/2023,2200,Larceny Offenses,Theft From Motor Vehicle,45.527273331,-122.661692690,7648171,685742,1/25/2023,1
NE MARTIN LUTHER KING JR BLVD / NE HOYT ST,23-904419,Property,Lloyd,1/30/2023,1930,Vandalism,Vandalism,45.527273331,-122.661692690,7648171,685742,2/13/2023,1
NE MARTIN LUTHER KING JR BLVD / NE KILLINGSWORTH ST,23-9633,Person,King,1/11/2023,0310,Assault Offenses,Aggravated Assault,45.562734305,-122.661430634,7648584,698665,1/11/2023,2
NE MARTIN LUTHER KING JR BLVD / NE KILLINGSWORTH ST,23-902837,Property,King,4/1/2022,2230,Fraud Offenses,Identity Theft,45.562734305,-122.661430634,7648584,698665,2/1/2023,1
NE MARTIN LUTHER KING JR BLVD / NE LOMBARD ST,23-32919,Society,Woodlawn,2/5/2023,0053,Weapon Law Violations,Weapons Law Violations,45.577222204,-122.661345883,7648747,703945,2/5/2023,1
NE MARTIN LUTHER KING JR BLVD / NE MONROE ST,23-29620,Society,Eliot,2/1/2023,1230,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.545525602,-122.661610859,7648370,692394,2/1/2023,1
NE MARTIN LUTHER KING JR BLVD / NE MONROE ST,23-29620,Society,Eliot,2/1/2023,1230,Weapon Law Violations,Weapons Law Violations,45.545525602,-122.661610859,7648370,692394,2/1/2023,1
NE MARTIN LUTHER KING JR BLVD / NE MONROE ST,23-29678,Society,Eliot,2/1/2023,1248,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.545525602,-122.661610859,7648370,692394,2/1/2023,1
NE MARTIN LUTHER KING JR BLVD / NE SHAVER ST,23-28799,Society,King,1/31/2023,1203,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.552070214,-122.661555553,7648448,694779,1/31/2023,1
NE MARTIN LUTHER KING JR BLVD / NE SKIDMORE ST,23-7148,Property,King,11/22/2022,1329,Motor Vehicle Theft,Motor Vehicle Theft,45.554567261,-122.661537417,7648477,695689,1/8/2023,1
NE MARTIN LUTHER KING JR BLVD / NE THOMPSON ST,23-900767,Property,Eliot,1/7/2023,1740,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.538990084,-122.661619648,7648304,690012,1/7/2023,1
NE MARTIN LUTHER KING JR BLVD / NE WEBSTER ST,23-26448,Person,King,1/28/2023,2257,Assault Offenses,Aggravated Assault,45.560028091,-122.661483771,7648544,697679,1/29/2023,4
NE MARTIN LUTHER KING JR BLVD / NE WEBSTER ST,23-26448,Property,King,1/28/2023,2257,Vandalism,Vandalism,45.560028091,-122.661483771,7648544,697679,1/29/2023,1
NE MARTIN LUTHER KING JR BLVD / NE WEBSTER ST,23-26448,Society,King,1/28/2023,2257,Weapon Law Violations,Weapons Law Violations,45.560028091,-122.661483771,7648544,697679,1/29/2023,1
NE MARTIN LUTHER KING JR BLVD / NE WEIDLER ST,23-38741,Property,Lloyd,2/11/2023,0918,Vandalism,Vandalism,45.534355494,-122.661650072,7648251,688323,2/11/2023,1
NE MARTIN LUTHER KING JR BLVD / NE WEIDLER ST,23-901863,Property,Lloyd,1/24/2023,1315,Vandalism,Vandalism,45.534355494,-122.661650072,7648251,688323,1/24/2023,1
NE MASON ST / N WILLIAMS AVE,23-903746,Property,Boise,2/22/2023,1630,Larceny Offenses,All Other Larceny,45.553316959,-122.666742286,7647132,695269,2/27/2023,1
NE MORRIS ST / NE MARTIN LUTHER KING JR BLVD,23-34962,Property,Eliot,2/7/2023,0747,Vandalism,Vandalism,45.544625599,-122.661615627,7648360,692066,2/7/2023,1
NE MULTNOMAH ST / NE 11TH AVE,23-900647,Property,Lloyd,1/7/2023,1000,Vandalism,Vandalism,45.531492329,-122.654572960,7650036,687231,1/9/2023,1
NE MULTNOMAH ST / NE 11TH AVE,23-903196,Property,Lloyd,2/5/2023,2000,Vandalism,Vandalism,45.531492329,-122.654572960,7650036,687231,2/6/2023,1
NE MULTNOMAH ST / NE 13TH AVE,23-3770,Person,Sullivan's Gulch,1/5/2023,0002,Assault Offenses,Simple Assault,45.531478395,-122.652534708,7650558,687212,1/5/2023,1
NE MULTNOMAH ST / NE 13TH AVE,23-901518,Property,Sullivan's Gulch,1/18/2023,0955,Vandalism,Vandalism,45.531478395,-122.652534708,7650558,687212,1/18/2023,1
NE MULTNOMAH ST / NE 13TH AVE,23-903994,Property,Sullivan's Gulch,2/26/2023,1445,Vandalism,Vandalism,45.531478395,-122.652534708,7650558,687212,2/26/2023,1
NE MULTNOMAH ST / NE 16TH AVE,23-900030,Property,Sullivan's Gulch,12/31/2022,1900,Larceny Offenses,Theft From Motor Vehicle,45.531470055,-122.649462195,7651345,687188,1/1/2023,1
NE MULTNOMAH ST / NE 16TH AVE,23-902452,Property,Sullivan's Gulch,1/28/2023,1520,Larceny Offenses,Theft From Motor Vehicle,45.531470055,-122.649462195,7651345,687188,1/28/2023,1
NE MULTNOMAH ST / NE 16TH AVE,23-904601,Property,Sullivan's Gulch,2/14/2023,1955,Larceny Offenses,Theft From Motor Vehicle,45.531470055,-122.649462195,7651345,687188,2/14/2023,1
NE MULTNOMAH ST / NE 99TH AVE,23-41903,Society,Hazelwood,2/14/2023,1850,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.531272023,-122.562349548,7673659,686534,2/14/2023,1
NE MULTNOMAH ST / NE 99TH AVE,23-904578,Property,Hazelwood,2/13/2023,0800,Larceny Offenses,Theft From Motor Vehicle,45.531272023,-122.562349548,7673659,686534,2/14/2023,1
NE OREGON ST / NE 47TH AVE,23-902743,Property,North Tabor,1/31/2023,1747,Vandalism,Vandalism,45.529324919,-122.614987158,7660156,686173,2/1/2023,1
